Timestamp,Temperature (°C)
18:54:04,24.43
18:54:06,24.5
18:54:07,24.37
18:54:08,24.31
18:54:09,24.43
18:54:10,24.5
18:54:11,24.43
18:54:12,24.37
18:54:13,24.43
18:54:15,24.37
18:54:16,24.37
18:54:17,24.5
18:54:18,24.43
18:54:19,24.43
18:54:20,24.43
18:54:21,24.43
18:54:22,24.37
18:54:23,24.43
18:54:25,24.43
18:54:26,24.37
18:54:27,24.37
18:54:28,24.5
18:54:29,24.43
18:54:44,24.37
18:54:45,24.31
18:54:46,24.31
18:54:47,24.37
18:54:48,24.31
18:54:49,24.37
