Timestamp,Temperature (°C)
19:47:16,23.31
19:47:17,23.31
19:47:18,23.37
19:47:20,23.31
19:47:21,23.37
19:47:22,23.31
19:47:23,23.31
19:47:24,23.31
19:47:29,23.25
19:47:30,23.37
19:47:31,23.31
19:47:32,23.31
19:47:33,23.31
19:47:34,23.25
19:47:35,23.37
