Timestamp,Temperature (°C)
19:42:38,23.62
19:42:39,23.56
19:42:40,23.68
19:42:42,23.68
19:42:46,23.43
19:42:47,23.68
19:42:48,23.62
19:42:49,23.68
19:43:27,23.62
19:43:29,23.56
19:43:30,23.5
19:43:31,23.62
19:43:32,23.56
19:43:33,23.56
19:43:34,23.5
19:43:35,23.56
