Timestamp,Temperature (°C)
18:38:12,22.37
18:38:14,22.5
18:38:15,22.43
18:38:16,22.37
18:38:17,22.43
18:38:31,22.5
18:38:32,22.37
18:38:33,22.37
18:38:34,22.43
18:38:35,22.37
18:38:36,22.31
18:38:37,22.5
18:38:38,22.43
18:38:40,22.5
18:38:41,22.37
18:38:42,22.37
18:38:43,22.5
18:38:44,22.43
18:38:45,22.43
18:38:46,22.31
18:38:47,22.43
18:38:49,22.43
