Timestamp,Temperature (°C)
18:39:49,22.68
18:39:50,22.75
18:39:51,22.75
18:39:52,22.68
18:39:53,23.31
18:39:55,23.31
18:39:56,24.0
18:39:57,24.81
18:39:58,25.12
18:39:59,25.31
18:40:00,25.56
18:40:01,25.25
18:40:02,25.81
