Timestamp,Temperature (°C)
19:17:06,23.93
19:17:07,23.93
19:17:08,23.87
19:17:09,23.81
19:17:10,23.87
19:17:15,24.0
19:17:16,23.81
19:17:17,23.93
19:17:18,23.81
