Timestamp,Temperature (°C)
19:31:57,24.56
19:31:58,24.5
19:31:59,24.5
19:32:00,24.56
19:32:03,24.56
19:32:04,24.5
19:32:05,24.56
19:32:06,24.56
19:32:07,24.5
19:32:09,24.5
