Timestamp,Temperature (°C)
19:46:29,23.5
19:46:30,23.62
19:46:31,23.62
19:46:32,23.56
19:46:33,23.62
19:46:34,23.5
19:46:35,23.43
19:46:36,23.5
19:46:38,23.56
19:46:39,23.56
19:46:40,23.56
