Timestamp,Temperature (°C)
2024-09-25 19:07:56.654337,0
2024-09-25 19:07:57.654337,0
2024-09-25 19:07:58.654337,0
2024-09-25 19:07:59.654337,0
2024-09-25 19:08:00.654337,0
19:08:00,24.31
19:08:02,24.31
19:08:03,24.31
2024-09-25 19:08:05.213768,0
2024-09-25 19:08:06.213768,0
2024-09-25 19:08:07.213768,0
2024-09-25 19:08:08.213768,0
2024-09-25 19:08:09.213768,0
19:08:09,24.37
19:08:10,24.18
19:08:11,24.25
19:08:12,24.31
