Timestamp,Temperature (°C)
19:36:33,24.37
19:36:34,24.5
19:36:36,24.43
19:36:37,24.43
19:36:38,24.43
19:36:39,24.56
19:36:40,24.56
19:36:41,24.37
19:36:42,24.43
19:36:43,24.37
19:36:44,24.43
19:36:46,24.5
19:36:47,24.56
19:36:48,24.43
19:36:49,24.31
19:36:53,24.5
19:36:54,24.5
19:36:55,24.37
19:36:56,24.37
19:36:57,24.43
19:36:58,24.37
19:37:00,24.43
19:37:01,24.56
19:37:02,24.5
19:37:03,24.43
19:37:04,24.5
