Timestamp,Temperature (°C)
2024-09-25 19:07:06.148311,0
2024-09-25 19:07:07.148311,0
2024-09-25 19:07:08.148311,0
2024-09-25 19:07:09.148311,0
2024-09-25 19:07:10.148311,0
2024-09-25 19:07:11.148311,0
2024-09-25 19:07:12.148311,0
2024-09-25 19:07:13.148311,0
19:07:14,24.31
19:07:15,24.37
19:07:16,24.31
19:07:17,24.37
19:07:18,24.25
19:07:19,24.18
19:07:20,24.43
