Timestamp,Temperature (°C)
18:41:18,25.0
18:41:19,25.0
18:41:20,25.06
18:41:21,24.93
18:41:22,25.0
18:41:24,25.12
18:41:25,25.5
18:41:26,26.0
18:41:27,26.56
18:41:28,26.93
18:41:29,27.18
18:41:30,27.81
18:41:31,27.87
18:41:32,28.12
18:41:34,28.25
18:41:35,28.37
18:41:36,28.5
18:41:37,28.56
18:41:38,28.56
18:41:39,28.56
18:41:40,28.5
18:41:41,28.43
18:41:42,28.37
18:41:44,28.25
