Timestamp,Temperature (°C)
19:37:58,24.56
19:37:59,24.56
19:38:01,24.62
19:38:02,24.62
19:38:03,24.62
19:38:04,24.56
19:38:05,24.62
19:38:06,24.5
19:38:19,24.62
19:38:20,24.62
19:38:21,24.56
19:38:22,24.56
19:38:24,24.62
19:38:25,24.5
19:38:26,24.5
19:38:45,24.68
19:38:46,24.62
19:38:47,24.68
19:38:49,24.62
19:38:50,24.56
19:38:51,24.62
19:38:52,24.56
19:38:53,24.68
19:38:54,24.56
19:38:55,24.68
19:38:56,24.68
19:38:57,24.62
19:38:59,24.75
19:39:00,24.56
19:39:01,24.62
