Timestamp,Temperature (°C)
19:32:39,24.5
19:32:40,24.37
19:32:43,24.37
19:32:45,24.25
19:32:46,24.5
19:32:49,24.37
19:32:50,24.37
19:32:51,24.25
19:33:31,24.31
19:33:32,24.43
19:33:33,24.31
19:33:34,24.31
19:33:35,24.31
19:33:36,24.31
19:33:37,24.37
19:33:38,24.37
19:33:40,24.43
19:33:41,24.31
19:33:42,24.31
19:33:43,24.43
19:34:01,24.31
19:34:02,24.43
19:36:21,24.5
19:36:22,24.5
19:36:23,24.37
19:36:24,24.43
