Timestamp,Temperature (°C)
19:14:14,23.81
19:14:15,24.06
19:14:16,24.0
19:14:18,23.68
19:14:19,23.93
19:14:20,23.87
19:14:26,23.93
19:14:27,23.93
19:14:28,24.06
19:14:29,24.0
19:14:30,23.87
