Timestamp,Temperature (°C)
19:11:42,24.06
19:11:44,24.12
19:11:45,24.0
19:12:02,24.0
19:12:03,24.12
19:12:04,24.06
19:12:05,24.0
19:12:06,23.93
19:12:08,24.06
